CAS,LogBCF,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,ExactMolWt,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,FractionCSP3,HallKierAlpha,HeavyAtomCount,HeavyAtomMolWt,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,MaxAbsEStateIndex,MaxAbsPartialCharge,MaxEStateIndex,MaxPartialCharge,MinAbsEStateIndex,MinAbsPartialCharge,MinEStateIndex,MinPartialCharge,MolLogP,MolMR,MolWt,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRadicalElectrons,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumValenceElectrons,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,RingCount,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,qed
732_26_3,4.14,3.676482813,426.9294798,15.22361464,14.10191413,14.10191413,8.243035501,7.128307336,7.128307336,8.669974003,8.669974003,3.591970587,3.591970587,2.210910457,2.210910457,0,5.106527395,0,16.24497141,5.749511833,11.12690298,5.563451492,0,0,74.44636893,0,262.2296656,0.631578947,0.947368421,1.157894737,0.666666667,-0.98,19,232.197,5212.935542,16.0754939,4.539426538,3.521642636,118.6049422,10.65022203,0.507340686,10.65022203,0.122541556,0.05025463,0.122541556,-0.05025463,-0.507340686,5.2847,84.2068,262.437,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,108,5.106527395,5.749511833,0,0,0,0,0,0,0,0,74.44636893,32.93532588,0,0,1,5.106527395,0,0,0,0,78.55860621,0,28.82308861,0,5.749511833,0,0,5.749511833,0,5.106527395,16.24497141,0,79.00398927,12.13273414,0,0,0,20.23,0,0,0,0,0,0,0,0,0,38.41666667,0.673700275
760_23_6,1.11,2.964900495,42.81274391,4.991563832,3.324843047,4.836700939,2.808060412,1.635309046,2.606267311,0.905999378,1.775189094,0.403162012,1.22607981,0.062994079,0.188982237,0,0,0,5.377087868,5.880003445,0,0,6.076020107,0,6.578935684,23.20187978,123.9846556,1.833333333,2.333333333,2.333333333,0.5,0.32,6,118.95,19.80026906,6.32,3.507969925,2.551481481,47.75100679,5.399691358,0.124763549,5.399691358,0.064837261,0.063271605,0.064837261,-0.063271605,-0.124763549,2.0186,30.558,124.998,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,36,0,0,0,0,0,0,0,0,0,29.78081546,6.076020107,0,5.880003445,5.377087868,0,0,23.20187978,0,0,0,5.377087868,5.880003445,12.65495579,0,0,0,0,0,23.20187978,11.25709131,0,0,0,12.65495579,0,0,0,0,0,10.64861111,0,0,0,0,0,0,0,5.406944444,0.39080916
767_00_0,0.91,3.056038396,232.088218,6.690234444,4.703828268,4.703828268,4.325698503,2.518580801,2.518580801,1.658677423,1.658677423,0.996404156,0.996404156,0.535965733,0.535965733,0,0,0,5.749511833,5.563451492,0,12.13273414,12.13273414,6.069221313,0,10.36841895,119.0371138,1.222222222,1.777777778,2.222222222,0,-1.49,9,114.083,129.2253387,5.643155792,2.185360819,1.198750055,52.98315867,8.742777778,0.507965461,8.742777778,0.115165122,0.188888889,0.115165122,0.188888889,-0.507965461,1.26388,32.8218,119.123,1,2,0,0,0,1,0,1,2,1,2,0,0,0,0,0,44,5.106527395,5.749511833,0,0,0,0,0,0,5.261891555,0,0,24.26546827,0,11.6326728,1,5.106527395,0,5.261891555,0,0,0,0,29.82891977,0,11.81873315,0,0,5.749511833,0,5.106527395,0,11.33111287,5.563451492,24.26546827,0,0,0,44.02,0,0,0,0,0,0,0,0,0,25.83333333,0.558369314
782_74_1,3.66,2.085460459,440.4499059,11.38046889,8.3747311,9.886588992,7.770856948,4.782665011,5.538593957,3.209692556,4.02409281,2.079552424,2.738728866,1.259830615,1.625788485,0,0,0,0,10.04526663,11.37477255,0,0,48.53093655,10.85158279,23.20187978,252.0221037,0.625,1,1.375,0,-1.38,16,243.052,5667.304066,11.1157694,5.101742039,2.596051838,104.1648902,5.994774362,0.29934121,5.994774362,0.072561806,0.654679233,0.072561806,0.654679233,-0.29934121,4.4324,70.1494,253.132,2,2,0,0,0,2,0,2,2,2,4,0,3,0,0,0,82,0,0,0,0,0,0,10.85158279,0,0,0,47.46734805,24.26546827,0,21.42003918,2,0,34.57665233,0,0,0,0,10.85158279,58.57620318,0,0,10.85158279,11.37477255,0,23.20187978,0,0,0,0,48.53093655,10.04526663,0,0,24.06,0,11.98954872,0,0,0,0,0,0,0,23.89934016,0.790285855
839_90_7,0.2,3.591130574,457.8646125,13.7067423,9.650667132,9.650667132,8.578116023,5.351379818,5.351379818,3.473456839,3.473456839,2.356244075,2.356244075,1.556451539,1.556451539,36.88987609,14.38361155,0,19.63426922,13.70129894,0,0,0,0,0,15.31958218,261.0960852,0.611111111,0.833333333,1,0.666666667,-1.71,18,246.114,8755.233939,14.35138735,6.284226157,2.577929667,100.7771818,11.77481434,0.394513425,11.77481434,0.335976379,0.255154951,0.335976379,-0.886768707,-0.394513425,-3.8514,60.4794,261.234,3,9,0,0,0,0,1,1,9,3,9,0,6,0,0,0,102,15.31958218,0,0,0,0,17.06923019,0,28.0849105,0,0,0,0,0,39.45491511,1,15.31958218,0,0,13.70129894,0,19.63426922,19.82064589,31.45284175,0,0,17.06923019,0,0,0,48.84152702,19.63426922,0,0,14.38361155,0,0,0,126.69,0,0,0,0,0,0,0,0,2.061666667,56.93833333,0.480927096
877_10_1,3.62,3.603567451,225.3226403,9.464101615,6.511857892,9.535573676,5.464101615,3.255928946,4.767786838,2.505928946,4.017786838,1.702357517,3.785643981,0.851178759,1.89282199,0,0,0,0,20.09053325,11.12690298,0,13.8474744,0,0,46.40375956,241.9223609,0.583333333,0.75,0.916666667,0.25,0.38,12,237.9,416.3143648,10.46077544,3.629492932,1.536510837,91.37435226,5.885154321,0.082351707,5.885154321,0.063960354,0.475524691,0.063960354,0.475524691,-0.082351707,4.91704,55.956,243.948,0,0,0,0,0,1,0,1,0,0,4,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,46.40375956,24.97437738,0,20.09053325,1,0,46.40375956,0,0,0,13.8474744,0,31.21743624,0,0,0,0,0,46.40375956,0,0,13.8474744,11.12690298,0,20.09053325,0,0,0,0,23.54061728,0,0,0,0,0,0,0,6.90382716,0.567975641
877_11_2,3.83,3.603567451,226.0615153,9.464101615,5.889822365,9.669467095,5.464101615,2.944911183,4.834733548,2.194911183,4.084733548,1.429294971,3.895027769,0.714647485,1.947513885,0,0,0,15.06789994,15.60871812,0,0,6.9237372,0,0,58.00469945,261.8677385,0.583333333,0.833333333,1.166666667,0.142857143,0.67,12,261.342,416.3143648,10.7489266,3.811632831,1.639377871,95.31267637,5.800709877,0.0823048,5.800709877,0.080866103,0.19345679,0.080866103,0.19345679,-0.0823048,5.26202,56.229,264.366,0,0,0,0,0,1,0,1,0,0,5,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,58.00469945,12.48718869,0,25.11316657,1,0,58.00469945,0,0,0,6.9237372,0,30.67661806,0,0,0,0,0,58.00469945,0,0,6.9237372,5.563451492,0,25.11316657,0,0,0,0,28.83524691,0,0,0,0,0,0,0,3.720308642,0.442556779
879_39_0,1.9,3.497381361,379.387268,10.1712084,5.852918338,8.876634122,5.947264863,2.922034385,4.433892277,2.076572104,3.617665649,1.280114688,3.021555397,0.693244286,1.553526884,4.923311049,10.11431827,0,25.77791953,0,6.066367068,0,0,0,0,46.40375956,258.876139,1.076923077,1.615384615,2.076923077,0,-0.22,13,259.883,637.5190682,10.85824726,3.88142891,1.992504447,93.29744375,10.39824704,0.290510315,10.39824704,0.290510315,0.002561728,0.258261714,-0.684104938,-0.258261714,4.2084,53.1364,260.891,0,3,0,0,0,1,0,1,2,0,7,0,1,0,0,0,70,0,5.022633314,0,0,5.687386275,0,10.11431827,0,0,0,46.40375956,0,6.066367068,19.99121099,1,4.923311049,52.09114584,0,0,0,0,0,36.27121859,0,0,0,5.687386275,0,46.40375956,4.923311049,0,10.11431827,0,6.066367068,20.09053325,0,0,43.14,0,22.2724874,0,0,0,0,0,0,0,20.50529038,0.328606722
935_95_5,2.15,3.455546484,270.8740242,8.593858127,5.036421757,8.060137541,5.03658126,2.556886013,4.068743905,1.816784099,3.387113299,1.088622657,2.643482333,0.560556253,1.360086168,0,0,0,25.84004509,0,0,6.066367068,0,0,0,51.51028696,229.8859754,0.909090909,1.272727273,1.636363636,0,0.18,11,229.877,256.3467848,9.269445438,3.276997468,1.672676909,83.43870178,9.135185185,0.504744295,9.135185185,0.15534437,0.014876543,0.15534437,-0.286265432,-0.504744295,4.0058,48.1468,231.893,1,1,0,0,0,1,0,1,1,1,5,0,0,0,0,0,60,5.106527395,10.04526663,5.749511833,0,0,0,0,0,0,0,46.40375956,6.066367068,0,10.04526663,1,5.106527395,46.40375956,0,0,0,0,0,26.15690032,0,5.749511833,0,0,5.749511833,46.40375956,5.106527395,0,0,0,6.066367068,20.09053325,0,0,20.23,0,22.17209877,0,0,0,0,0,0,0,10.60567901,0.669580898
938_22_7,3.34,3.404478399,310.7649525,9.300964908,5.997456452,9.021172236,5.574586063,2.945651651,4.457509543,2.001425592,3.571754792,1.276227341,2.801741689,0.736634913,1.794694646,0,0,0,10.04526663,15.79477846,0,13.17616461,0,0,0,51.14062251,243.9016255,1,1.583333333,2.083333333,0.142857143,0.18,12,241.888,431.0504606,10.26210181,3.925464377,1.743853739,90.12295537,5.778070988,0.493564655,5.778070988,0.15715923,0.233024691,0.15715923,0.233024691,-0.493564655,4.3088,53.034,245.92,0,1,0,0,0,1,0,1,1,0,5,0,1,0,0,0,66,4.736862954,5.022633314,5.749511833,0,0,0,0,0,0,0,46.40375956,6.066367068,0,22.17769748,1,4.736862954,46.40375956,0,0,0,0,7.109797541,26.15690032,0,5.749511833,4.736862954,0,5.749511833,46.40375956,7.109797541,0,0,0,6.066367068,20.09053325,0,0,9.23,0,22.95524439,0,0,0,0,0,0,0,9.322533384,0.529421719
938_86_3,3.67,3.387046329,310.7649525,9.300964908,5.997456452,9.021172236,5.574586063,2.945651651,4.457509543,2.002596823,3.543690369,1.289154847,3.023231805,0.699711193,1.560205572,0,0,0,15.06789994,10.77214515,0,13.17616461,0,0,0,51.14062251,243.9016255,1,1.583333333,2.083333333,0.142857143,0.18,12,241.888,454.5175035,10.26210181,3.925464377,1.743853739,90.12295537,5.770570988,0.495084328,5.770570988,0.140074579,0.210817901,0.140074579,0.210817901,-0.495084328,4.3088,53.034,245.92,0,1,0,0,0,1,0,1,1,0,5,0,1,0,0,0,66,4.736862954,10.77214515,0,0,0,0,0,0,0,0,46.40375956,0,6.066367068,22.17769748,1,4.736862954,46.40375956,0,0,0,0,7.109797541,26.15690032,0,5.749511833,4.736862954,0,5.749511833,46.40375956,7.109797541,0,0,0,6.066367068,20.09053325,0,0,9.23,0,22.93189563,0,0,0,0,0,0,0,9.345882149,0.529421719
947_72_8,3.49,2.638447884,640.9571121,10.25071238,8.074116896,8.830045842,7.360173345,4.921033044,5.298997517,3.625109429,4.032309555,2.717554337,3.030263345,2.008674602,2.291017264,0,0,0,0,0,10.40885753,16.15867264,0,24.26546827,30.33183534,11.60093989,212.039278,0.666666667,1.266666667,2.066666667,0,-1.53,15,203.607,4943.626538,8.752253242,3.249280053,1.296567823,93.09799841,6.236015999,0.08364071,6.236015999,0.049028762,0.823425926,0.049028762,0.823425926,-0.08364071,4.6464,66.464,212.679,0,0,0,0,0,3,0,3,0,0,1,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,60.13187644,22.22503971,10.40885753,0,3,0,33.14583675,0,0,0,0,0,59.61993693,0,0,0,0,0,11.60093989,0,0,0,0,54.59730362,5.022633314,21.54489686,0,0,0,6.236015999,0,0,0,0,0,0,0,24.20842845,0.476239911
950_37_8,0.74,2.707509123,437.2272019,12.18179828,8.906485601,12.25040253,7.542153861,4.023654692,9.068985259,2.408097352,9.80413035,1.547697546,7.959329476,0.756581507,4.015932145,5.693537601,4.794537184,0,10.74975099,5.193684038,11.33678588,37.39292036,0,0,5.098681808,25.59121337,301.9618565,1.5,2.125,2.5625,0.666666667,0.08,16,291.251,4024.365091,14.14218905,6.132089897,3.541628213,105.8163661,11.41480411,0.472224675,11.41480411,0.328602973,0.196198035,0.328602973,-2.351545375,-0.472224675,1.5214,68.82,302.339,0,6,0,0,0,0,1,1,9,0,10,0,6,0,0,0,92,13.78435728,5.87678839,0,5.693537601,5.193684038,4.872962597,4.794537184,4.681802935,0,5.098681808,0,34.52536676,14.21959508,7.109797541,1,13.78435728,40.21890436,0,9.780484743,0,5.87678839,21.32939262,9.667499781,0,5.193684038,9.609825551,0,5.193684038,28.41204827,31.10987737,26.7311388,0,0,4.794537184,0,0,0,62.58,0,7.326122633,0,0,0,0,0,0,11.42581019,22.7202894,0.738229526
961_11_5,1.61,3.195069219,538.5763442,14.62939203,9.824115457,13.74225843,8.863521066,4.729457742,7.760380428,3.123171937,6.370288327,2.031887949,4.579673386,1.108780054,2.663054672,7.822697123,4.565048285,0,20.82706481,5.563451492,5.535201929,26.35232922,0,0,9.047494323,50.92750672,363.8992561,1.105263158,1.631578947,2.105263158,0.2,0.07,19,356.892,12097.86074,17.12243838,7.185362503,4.266988931,130.3048798,11.88820718,0.529073071,11.88820718,0.529073071,0.016419753,0.40237747,-3.753519739,-0.40237747,5.6015,78.0115,365.964,0,4,0,0,0,1,0,1,4,0,9,0,5,0,0,0,106,4.523747162,0,5.759164872,0,0,7.822697123,9.047494323,4.565048285,0,0,46.40375956,12.13273414,25.3182485,15.06789994,1,18.13628977,59.98562156,0,0,0,0,14.21959508,38.2992875,0,0,0,0,0,54.22645668,14.21959508,18.13628977,0,5.563451492,17.66793607,15.06789994,5.759164872,0,44.76,0,23.31403538,0,0,0,0,0,0,26.27786859,3.491429363,0.386625451
1116_76_3,1.93,3.760771659,188.0964047,18.42659267,18.296456,18.296456,12.34606521,12.07000364,12.07000364,8.144941645,8.144941645,5.483685119,5.483685119,3.682631044,3.682631044,0,0,0,0,0,0,135.2090584,0,0,25.67112133,0,353.4021506,0.32,0.56,0.84,1,-0.04,25,302.271,294455.3902,24.96,22.00173623,20.12694491,160.8927533,2.791133078,0.303337613,2.791133078,-0.001873793,1.3571875,0.001873793,1.3571875,-0.303337613,8.3699,116.568,353.679,0,1,0,0,0,0,0,0,1,0,1,0,21,0,0,0,152,4.899909731,0,0,0,0,0,0,0,0,0,117.0835359,38.89673409,0,0,0,0,0,0,4.899909731,0,136.3460008,19.63426922,0,0,0,0,0,0,0,24.53417895,0,0,136.3460008,0,0,0,0,3.24,0,0,0,0,0,0,0,0,0,39.5,0.187258909
1141_38_4,0.81,2.610717651,533.3384962,11.7067423,8.175025387,8.175025387,7.5753874,4.581529629,4.581529629,3.387014135,3.387014135,2.334143131,2.334143131,1.511796366,1.511796366,11.93861058,9.589074368,0,11.12690298,10.77244843,0,24.26546827,12.13273414,0,0,10.21305479,216.0422587,0.75,1.125,1.4375,0,-2.36,16,208.128,4477.977563,10.16778524,3.657114196,1.724885053,90.75446358,10.72566599,0.47763899,10.72566599,0.335201021,0.190347222,0.335201021,-0.996100823,-0.47763899,2.2362,57.8666,216.192,2,4,0,0,0,2,0,2,2,2,4,0,2,0,0,0,80,10.21305479,0,0,0,0,11.93861058,0,9.589074368,0,0,12.13273414,35.0379167,0,11.12690298,2,19.80212916,22.711059,0,0,0,0,0,47.52510539,0,0,0,0,0,0,22.15166537,0,0,20.71597735,36.39820241,0,10.77244843,0,74.6,0,0,0,0,0,0,0,0,0,48,0.806706023
1241_94_7,2.49,2.089270648,599.7604337,17.95997287,14.96659362,15.86102082,12.14910835,8.887545807,10.34813929,5.968161171,7.485935624,3.932463477,5.266613058,2.387048234,3.682948012,7.822697123,4.565048285,0,0,24.02381168,25.68328649,0,24.26546827,36.39820241,13.8474744,13.57124149,362.164696,0.88,1.4,1.84,0.4,-1.77,25,335.19,432019.9769,19.55335598,10.27295729,6.930978636,150.2982806,13.17950546,0.587074192,13.17950546,0.587074192,0.339834919,0.39507574,-3.762333987,-0.39507574,6.4855,101.0045,362.406,0,4,0,0,0,2,0,2,4,0,5,0,11,0,0,0,136,9.047494323,11.49902367,0,0,0,7.822697123,4.523747162,4.565048285,0,0,69.50814168,36.60419594,0,6.606881965,2,18.13628977,7.822697123,0,0,5.917906046,39.53076089,6.606881965,60.66367068,0,11.49902367,9.047494323,0,11.49902367,7.822697123,6.606881965,9.088795447,5.917906046,39.53076089,60.66367068,0,0,0,44.76,0,0,0,0,0,0,0,0,30.11097939,24.36124284,0.428839985
1460_02_2,4.36,3.492981092,337.8151025,14.35337115,13.73205081,13.73205081,7.815515147,6.982050808,6.982050808,8.549038106,8.549038106,3.531088913,3.531088913,1.926628848,1.926628848,0,0,0,16.24497141,0,0,16.69035448,0,0,80.512736,0,246.234751,0.444444444,0.611111111,0.722222222,0.666666667,-0.78,18,216.198,3615.495893,15.27807201,4.400679412,3.604569653,113.8107085,2.384166667,0.056079594,2.384166667,-0.013164517,0.209583333,0.013164517,0.209583333,-0.056079594,5.5791,82.542,246.438,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,80.512736,32.93532588,0,0,1,0,0,0,0,0,78.55860621,0,34.88945568,0,0,0,0,0,0,0,16.24497141,0,79.00398927,18.19910121,0,0,0,0,0,0,0,0,0,0,0,0,0,32.75,0.560394896
1477_55_0,0.43,2.871145729,188.9174942,7.397341225,5.878315178,5.878315178,4.863703305,3.344970567,3.344970567,2.228199195,2.228199195,1.462797773,1.462797773,0.883597772,0.883597772,0,0,0,0,13.08951281,11.12690298,0,0,24.26546827,0,11.46733495,136.1000484,1,1.5,1.9,0.25,-0.86,10,124.102,235.2901528,7.24940919,3.343878175,1.55899321,60.84106874,5.432592593,0.326497336,5.432592593,0.017771742,0.591111111,0.017771742,0.591111111,-0.326497336,0.604,42.2248,136.198,4,2,0,0,0,1,0,1,2,2,2,0,2,0,0,0,54,11.46733495,0,0,0,0,0,0,0,0,0,24.26546827,11.12690298,13.08951281,0,1,0,0,0,0,11.46733495,13.08951281,0,35.39237126,0,0,11.46733495,0,0,0,0,13.08951281,0,11.12690298,24.26546827,0,0,0,52.04,0,0,0,0,0,0,0,0,0,22.33333333,0.625313217
NOCAS_870879,0.7,2.043952341,227.2789758,9.096011838,8.219803078,8.219803078,6.377010098,5.593752911,5.593752911,4.289501634,4.289501634,3.328320497,3.328320497,2.554559193,2.554559193,0,4.794537184,0,0,11.70115099,19.26246487,37.67721264,0,0,6.076020107,0,178.1357652,1.076923077,1.923076923,2.615384615,0.75,-0.59,13,160.131,1459.756928,8.984326259,4.079336781,2.011783205,80.21387105,11.65270786,0.299038945,11.65270786,0.139497348,0.327824074,0.139497348,0.327824074,-0.299038945,3.2461,53.516,178.275,0,1,2,0,2,0,0,0,1,0,1,0,1,1,0,1,72,0,5.783244946,0,0,0,0,4.794537184,0,0,0,18.06994626,38.52492974,12.33872767,0,2,4.794537184,5.783244946,0,0,5.917906046,51.36657298,0,11.64912464,0,0,0,0,0,0,5.783244946,4.794537184,5.917906046,51.36657298,11.64912464,0,0,0,17.07,0,0,0,0,0,0,0,0,0,25.66666667,0.563224644
1544_19_0,4.35,2.17750283,734.4637789,22.03516943,15.11371506,15.11371506,13.2536913,8.165381767,8.165381767,6.602873819,6.602873819,4.167953567,4.167953567,2.449298601,2.449298601,41.98208265,35.12332038,0,0,11.12690298,24.26546827,24.26546827,13.8474744,0,9.473725908,0,428.1022555,0.586206897,0.862068966,1.103448276,0.368421053,-2.52,29,412.191,1162666.329,22.76582386,8.076871617,5.300520669,160.5944658,12.95231597,0.460728219,12.95231597,0.460728219,0.464973717,0.428310988,-4.631791386,-0.428310988,6.4859,88.17,428.319,0,2,0,0,0,2,0,2,2,0,10,0,8,0,0,0,160,9.473725908,11.49902367,0,0,0,25.06806851,0,0,35.12332038,0,38.11294267,35.39237126,5.414990469,0,2,44.59704629,0,0,0,0,44.33053338,0,59.65783953,0,11.49902367,9.473725908,35.12332038,11.49902367,0,25.06806851,5.414990469,0,24.97437738,48.53093655,0,0,0,18.46,0,0,0,0,0,0,0,0,100.5856214,3.497711969,0.447973821
1570_64_5,1.33,3.17167803,220.1561776,6.853371151,5.057228876,5.813157822,4.198377303,2.650622906,3.028587379,1.93080857,2.367244351,1.158839568,1.393936671,0.618875643,0.84553314,0,0,0,0,10.77214515,5.563451492,0,25.12283841,0,0,16.70746729,142.0185425,1.444444444,2.111111111,2.555555556,0.142857143,-0.69,9,135.529,104.2009193,6.430336943,2.275364016,1.360160985,58.89384521,8.985061728,0.50768547,8.985061728,0.118084748,0.291111111,0.118084748,0.291111111,-0.50768547,2.35402,37.8538,142.585,1,1,0,0,0,1,0,1,1,1,2,0,0,0,0,0,48,5.106527395,5.749511833,0,0,0,0,0,0,0,0,11.60093989,30.6862899,5.022633314,0,1,5.106527395,11.60093989,0,0,0,6.9237372,0,28.78518601,0,5.749511833,0,0,5.749511833,11.60093989,5.106527395,0,6.9237372,5.563451492,18.19910121,5.022633314,0,0,20.23,0,5.605833333,0,0,0,0,0,0,0,17.50527778,0.589767459
1623_19_4,0.08,4.151864457,198.9273534,10.86396103,8.054898252,8.949325443,6.681980515,4.04581189,5.506405377,2.200537334,3.869561194,1.051501837,2.447398731,0.543778561,1.631335682,7.822697123,4.565048285,0,19.82064589,0,0,18.22806032,0,0,19.73680705,13.57124149,218.0707956,0.857142857,1.142857143,1.357142857,0.333333333,-0.67,14,203.069,1049.443944,13.33,7.707801391,5.887598312,84.48022521,11.67986111,0.475200676,11.67986111,0.475200676,0.10274156,0.282685297,-3.482662037,-0.282685297,2.7023,56.0535,218.189,0,4,0,0,0,0,0,0,4,0,5,0,9,0,0,0,80,0,0,0,0,0,7.822697123,13.57124149,4.565048285,0,19.73680705,18.22806032,0,0,19.82064589,0,18.13628977,7.822697123,0,0,0,0,19.82064589,37.96486737,0,0,0,0,0,7.822697123,19.82064589,18.13628977,0,0,37.96486737,0,0,0,44.76,0,0,0,0,0,0,0,0,26.32111111,11.48444444,0.440570021
1631_58_9,1.72,2.242040082,68.82892142,5.983127663,5.255274008,6.88826717,3.804530453,2.713139598,5.201173469,2.186470475,4.738755225,1.334486299,3.859361991,0.599563071,3.607213258,0,0,0,0,0,6.041840829,11.50570721,0,21.58779595,18.9952537,0,149.0332914,1.25,1.75,2,1,0.66,8,138.196,93.10259339,6.775473441,2.989942377,1.569314512,58.59920414,2.298611111,0.304741978,2.298611111,0.02870994,0.824074074,0.02870994,0.824074074,-0.304741978,1.3116,42.391,149.284,0,1,0,1,1,0,0,0,3,0,3,0,1,0,1,1,48,4.899909731,0,0,0,0,0,0,0,0,0,21.58779595,14.09534397,17.54754804,0,1,0,21.58779595,0,4.899909731,0,6.041840829,25.60105118,0,0,0,0,0,0,21.58779595,36.54280174,0,0,0,0,0,0,0,3.24,0,3.971018519,0,0,0,0,0,0,0,10.02898148,0.517550618
1634_04_4,0.18,3.168489873,33.69332843,5.207106781,4.90824829,4.90824829,2.560660172,2.112372436,2.112372436,2.316496581,2.316496581,0.612372436,0.612372436,0,0,0,0,0,5.601050811,0,0,0,7.109797541,20.7712116,0,4.736862954,88.088815,1.166666667,1.333333333,1.333333333,1,-0.04,6,76.054,12.16479704,5.96,1.605659929,3.96,39.31256471,4.9375,0.379103597,4.9375,0.059425208,0.041666667,0.059425208,0.041666667,-0.379103597,1.4313,26.762,88.15,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,38,4.736862954,0,0,0,0,0,0,0,0,0,0,20.7712116,7.109797541,5.601050811,0,4.736862954,0,0,0,0,26.37226241,7.109797541,0,0,0,0,0,0,0,12.71084835,4.736862954,0,20.7712116,0,0,0,0,9.23,0,0,0,0,0,0,0,0,0,12.75,0.43498738
1687_30_5,0.3,2.665364344,177.2345412,9.137828202,6.694051435,6.694051435,5.625897658,4.082642069,4.082642069,3.173918531,3.173918531,2.400353833,2.400353833,1.722032324,1.722032324,23.77442267,9.589074368,0,0,12.84164325,12.84164325,0,0,0,0,10.21305479,172.0735589,0.916666667,1.25,1.5,0.75,-1.06,12,160.084,475.348829,9.031407678,3.559264205,1.751191523,70.19952638,10.60587963,0.48100723,10.60587963,0.306868885,0.50625,0.306868885,-0.970277778,-0.48100723,0.962,40.7196,172.18,2,4,1,0,1,0,0,0,2,2,4,0,2,1,0,1,68,10.21305479,0,0,0,0,11.93861058,9.589074368,0,0,0,12.84164325,12.84164325,0,11.83581209,1,19.80212916,11.93861058,0,0,11.83581209,25.68328649,0,0,0,0,0,0,0,0,22.15166537,9.589074368,11.83581209,25.68328649,0,0,0,0,74.6,0,0,0,0,0,0,0,0,0,38,0.6501696
1712_70_5,2.84,3.003400685,233.4101084,7.560477932,5.894472331,6.650401277,4.698377303,3.113902832,3.491867305,2.287223111,2.723658891,1.33702095,1.588997266,0.73440641,0.860394568,0,0,0,0,0,16.15918934,0,0,31.18920547,6.578935684,11.60093989,152.039278,1.3,1.8,2.2,0.111111111,-0.75,10,143.552,180.9125147,7.358108108,2.889733444,1.613118548,66.13989266,5.686685563,0.095516147,5.686685563,0.040591386,0.768518519,0.040591386,0.768518519,-0.095516147,3.3731,46.16,152.624,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,52,0,0,0,0,0,0,0,0,0,0,35.88571424,24.61992283,5.022633314,0,1,0,17.17404442,0,0,0,6.9237372,0,41.43048876,0,0,0,0,0,11.60093989,0,0,0,12.48718869,30.84440396,5.022633314,5.57310453,0,0,0,5.686685563,0,0,0,0,0,0,0,16.42442555,0.578998062
